empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0,1,10.51428571,12.64621849,83,17,368,0,157,0,0.441176471,0,0.426630435,0,0,0,0,0,0,1,1,1,7,5,2,0,0,0,0,0.692307692,1,0.896551724,5,0.6,4.8,1.28,2,2,0.8,0.64,10,0.294117647,0,0,0,0,2,user16
0,1,14.37588652,16.49108409,354,69,2027,0,457,0,0.652173913,0,0.225456339,2,1,1,0,0,0,1,1,1,8,1,1,5,1,0,0,0.692307692,1,0.896551724,8,0.5,7.25,4.375,2,9,1.5,0.5,45,0.391304348,0,0,1,1,2,user16
0,1,10.62162162,11.32025176,137,46,786,0,300,0,0.907692308,0,0.381679389,0,0,0,0,0,0,1,1,1,6,2,2,2,0,0,0,0.692307692,1,0.896551724,2,1,11,4,2,4,0.5,0.5,25,0.384615385,0,0,0,1,4,user16
0,1,17.03076923,18.72956731,246,37,1107,0,358,0,0.727272727,0,0.323396567,0,0,0,0,0,0,1,1,0,11,0,0,11,0,0,0,0.692307692,0,0.896551724,0,0,0,0,3,3,0,0,40,0.727272727,0,0,0,0,4,user16
0,1,10.00625,15.97849843,272,45,1601,0,1799,0,0.910344828,0,1.123672705,0,0,0,0,0,0,1,1,1,21,13,2,0,6,0,0,0.692307692,1,0.896551724,0,0,0,0,3,2,0,0,59,0.406896552,0,0,0,0,5,user16
0,1,15.62573099,18.01166151,606,55,2672,0,1091,0,0.821917808,0,0.408308383,0,0,0,0,0,0,1,1,0,32,5,4,23,0,0,0,0.692307692,1,0.896551724,0,0,0,0,3,4,0,0,97,0.664383562,0,0,0,0,6,user16
0,1,16.7715736,19.02916192,531,36,3304,0,1130,0,0.891428571,0,0.342009685,0,0,0,0,0,0,1,1,0,27,7,4,16,0,0,0,0.697478992,1,0.896551724,0,0,0,0,3,3,0,0,96,0.548571429,0,0,0,0,7,user16
0,1,10.53571429,13.17063492,42,17,295,0,68,0,0.636363636,0,0.230508475,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.697478992,0,0.896551724,0,0,0,0,3,2,0,0,6,0.272727273,0,0,0,0,8,user16
0,1,15.67647059,18.87664618,179,47,1066,0,216,0,0.735849057,0,0.202626642,0,0,0,0,0,0,1,1,0,5,1,1,3,0,0,0,0.691666667,1,0.896551724,0,0,0,0,3,3,0,0,22,0.41509434,0,0,0,0,8,user16
0,1,15.48529412,14.23375768,186,57,1053,0,260,0,0.928571429,0,0.24691358,6,1,0,1,0,0,1,1,1,3,1,0,2,0,0,0,0.691666667,1,0.866666667,1,0,4,0,2,3,2,0,36,0.642857143,0,0,0,0,8,user16
0,1,10.23529412,12.21691176,22,15,174,0,19,0,0.5,0,0.109195402,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.691666667,0,0.866666667,0,0,0,0,3,2,0,0,3,0.25,0,0,0,0,9,user16
0,1,11.91428571,14.93109244,69,31,417,0,119,0,0.703703704,0,0.285371703,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0.691666667,0,0.866666667,0,0,0,0,3,3,0,0,9,0.333333333,0,0,0,0,9,user16
0,1,14.42857143,16.83068783,64,23,404,0,57,0,0.5,0,0.141089109,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.691666667,0,0.866666667,0,0,0,0,3,2,0,0,7,0.318181818,0,0,0,0,9,user16
0,1,13.39583333,12.77017888,429,77,2572,270,410,140,0.849162011,1,0.264385692,0,0,0,0,0,0,1,1,1,34,22,3,8,1,0,0,0.693548387,1,0.866666667,10,0.3,17,5.8,2,5,1.4,0.48,84,0.469273743,0,0,0,0,1,user2
0,1,9.5,13.07142857,16,10,76,0,10,0,0.4,0,0.131578947,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.693548387,1,0.866666667,1,0,4,0,2,2,4,0,0,0,0,0,0,0,2,user2
0,1,13.14285714,12.49206349,83,17,368,18,88,14,0.518518519,1,0.288043478,0,0,0,0,0,0,1,1,1,7,5,2,0,0,0,0,0.693548387,1,0.866666667,5,0.6,3.6,0.96,1,2,0.8,0.64,10,0.37037037,0,0,0,0,2,user2
0,1,16.28089888,14.34167518,273,62,1449,69,238,37,0.602564103,1,0.211870255,79,0.849056604,0.215189873,0.772151899,0.012658228,0.202531646,1,1,1,11,5,2,4,0,0,0,0.693548387,1,0.866666667,8,0.5,6,3.25,1,6,1.375,0.96875,37,0.474358974,0,0,0,0,3,user2
0,1,19.1097561,18.82851551,260,57,1567,52,143,31,0.696969697,1,0.124441608,0,0,0,0,0,0,1,1,1,6,1,0,4,1,0,0,0.688,1,0.866666667,12,0,3.75,1,1,4,0.333333333,0.555555556,29,0.439393939,0,0,0,0,3,user2
0,1,13.77027027,15.85986672,229,36,1019,65,167,43,0.966101695,1,0.22767419,0,0,0,0,0,0,1,1,0,13,1,1,11,0,0,0,0.688,1,0.866666667,4,0,9,0.5,1,3,1,0.5,39,0.661016949,0,0,0,0,4,user2
0,1,17.82142857,14.98544974,85,30,499,20,63,13,0.739130435,1,0.166332665,0,0,0,0,0,0,1,0.8,1,3,2,1,0,0,0,0,0.688,1,0.866666667,0,0,0,0,3,6,0,0,8,0.347826087,0,0,0,0,4,user2
0,1,12.66386555,10.9637516,238,47,1507,250,171,90,0.908256881,1,0.279362973,0,0,0,0,0,0,1,0.8,0,19,8,4,0,6,1,0,0.688,1,0.866666667,6,0.833333333,16,15,1,2,0.666666667,0.666666667,50,0.458715596,0,0,0,0,5,user2
0,1,15.41919192,17.56245193,628,66,3053,178,441,119,0.858823529,1,0.202751392,0,0,0,0,0,0,1,0.8,0,26,4,0,22,0,0,0,0.688,1,0.866666667,4,0,8,0.5,2,5,1,0.5,98,0.576470588,0,0,0,0,6,user2
0,1,18.89928058,18.06521739,406,43,2627,152,339,95,0.879032258,1,0.186905215,0,0,0,0,0,0,1,0.8,1,23,6,2,15,0,0,0,0.69047619,1,0.866666667,3,1,7.333333333,0.444444444,1,3,0.333333333,0.444444444,80,0.64516129,0,0,0,0,7,user2
0,1,28.91666667,33.41666667,45,25,347,1,41,1,0.5,1,0.121037464,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.69047619,1,0.866666667,1,1,3,0,1,3,1,0,2,0.25,0,0,0,0,9,user2
0,1,22.93939394,23.45738636,102,43,757,16,68,10,0.68,1,0.110964333,0,0,0,0,0,0,1,0.8,1,2,1,0,1,0,0,0,0.69047619,1,0.866666667,4,0.25,4.75,1.75,1,3,0.75,0.375,9,0.36,0,0,0,0,9,user2
0,1,19.14285714,17.58571429,59,25,402,6,44,6,0.625,1,0.124378109,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.69047619,1,0.866666667,1,1,3,0,1,2,1,0,7,0.4375,0,0,0,0,9,user2
0,1,13.30875576,12.53379416,544,92,2888,0,1362,0,0.912371134,0,0.471606648,7,1,0.428571429,0.428571429,0.142857143,0.428571429,1,0.8,1,39,26,3,9,1,0,0,0.69047619,1,0.866666667,9,0.333333333,18.66666667,7.703703704,1,7,1.444444444,0.49382716,104,0.536082474,0,0,1,0,1,user3
0,1,22.22666667,16.47423423,190,63,1667,0,333,0,1.046875,0,0.199760048,16,0.823529412,0.5,0.5,0,0,1,0.8,1,4,0,0,4,0,0,0,0.69047619,1,0.866666667,0,0,0,0,3,2,0,0,47,0.734375,0,0,0,1,1,user3
0,1,16.11111111,14.8197065,138,51,870,0,161,0,0.755555556,0,0.185057471,0,0,0,0,0,0,1,0.8,1,4,1,0,2,1,0,0,0.69047619,1,0.866666667,5,0,4,1.2,1,3,0.6,0.48,21,0.466666667,0,1,0,0,10,user3
0,1,15.37209302,11.42358804,108,40,661,0,136,0,0.944444444,0,0.205748865,0,0,0,0,0,0,1,0.8,0,2,1,1,0,0,0,0,0.69047619,1,0.866666667,0,0,0,0,3,2,0,0,25,0.694444444,0,0,0,0,10,user3
0,1,11.14705882,11.6657754,72,29,379,0,161,0,0.896551724,0,0.424802111,0,0,0,0,0,0,1,0.8,1,3,0,0,2,1,0,0,0.69047619,1,0.866666667,0,0,0,0,3,3,0,0,18,0.620689655,0,0,0,0,11,user3
0,1,17.73282443,14.05913095,352,71,2323,0,714,0,0.991525424,0,0.307361171,29,0.833333333,0.137931034,0.793103448,0.068965517,0.034482759,1,0.8,1,9,3,0,6,0,0,0,0.69047619,1,0.866666667,0,0,0,0,3,4,0,0,74,0.627118644,0,0,1,1,12,user3
0,1,12.92857143,10.49651568,91,36,543,0,208,0,0.842105263,0,0.38305709,0,0,0,0,0,0,1,0.8,1,4,2,0,0,2,0,0,0.69047619,1,0.866666667,0,0,0,0,3,4,0,0,22,0.578947368,0,3,1,0,12,user3
0,1,13.55882353,11.17736185,74,36,461,0,106,0,0.75862069,0,0.229934924,0,0,0,0,0,0,1,0.8,1,4,0,0,1,2,0,1,0.69047619,1,0.866666667,1,1,6,0,1,4,1,0,16,0.551724138,0,0,0,0,13,user3
0,1,12.11538462,10.92769231,50,29,315,0,80,0,0.9,0,0.253968254,1,1,1,0,0,0,1,0.8,1,2,0,0,1,1,0,0,0.69047619,1,0.866666667,0,0,0,0,3,3,0,0,10,0.5,0,0,0,1,13,user3
0,1,16.80555556,14.72507788,415,63,1815,0,633,0,0.945652174,0,0.348760331,90,0.826923077,0.011111111,0.966666667,0.022222222,0,1,0.8,1,17,10,0,6,1,0,0,0.692913386,1,0.866666667,7,0.142857143,13.14285714,8.693877551,1,7,2.428571429,0.612244898,58,0.630434783,0,0,1,0,2,user3
0,1,21.21917808,14.66400304,284,67,1549,0,443,0,0.953846154,0,0.285990962,31,0.971428571,0.064516129,0.903225806,0.032258065,0,1,0.8,1,6,2,1,2,1,0,0,0.6953125,1,0.866666667,0,0,0,0,3,3,0,0,57,0.876923077,0,1,1,0,2,user3
0,1,9.945945946,11.95645646,83,17,368,0,188,0,0.741935484,0,0.510869565,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.6953125,1,0.866666667,5,0.6,4,0.8,1,2,0.8,0.64,10,0.322580645,0,0,0,0,2,user3
0,1,20.12903226,15.17419355,117,37,624,0,152,0,0.785714286,0,0.243589744,12,1,0,1,0,0,1,0.8,0,1,0,0,1,0,0,0,0.6953125,1,0.866666667,0,0,0,0,3,2,0,0,24,0.857142857,0,0,0,0,3,user3
0,1,9.783783784,11.82582583,85,18,362,0,188,0,0.741935484,0,0.519337017,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.6953125,1,0.866666667,5,0.6,4,0.8,1,2,0.8,0.64,10,0.322580645,0,0,0,0,3,user3
0,1,18.57272727,16.81242702,380,69,2043,0,450,0,0.817204301,0,0.220264317,7,0.888888889,0.285714286,0.714285714,0,0,1,0.8,1,11,2,0,8,1,0,0,0.6953125,1,0.866666667,12,0,4.833333333,2.583333333,1,8,0.333333333,0.555555556,55,0.591397849,0,0,1,0,3,user3
0,1,13.73684211,12.0398293,82,43,522,0,154,0,1.034482759,0,0.295019157,3,0.428571429,1,0,0,0,1,0.8,0,1,1,0,0,0,0,0,0.6953125,1,0.866666667,0,0,0,0,3,3,0,0,18,0.620689655,1,0,0,0,4,user3
0,1,15.64556962,15.79811749,262,41,1236,0,470,0,0.857142857,0,0.3802589,0,0,0,0,0,0,1,0.8,0,17,6,1,10,0,0,0,0.6953125,1,0.866666667,4,0,9.25,0.75,1,3,1,0.5,38,0.542857143,0,0,0,0,4,user3
0,1,16.80769231,14.77272727,184,47,1311,0,366,0,0.943661972,0,0.279176201,6,0.833333333,1,0,0,0,1,0.8,1,8,4,1,3,0,0,0,0.6953125,1,0.866666667,0,0,0,0,3,4,0,0,30,0.422535211,0,0,0,1,4,user3
0,1,14.66929134,14.52024747,312,47,1863,0,930,0,0.938596491,0,0.499194847,4,0.777777778,1,0,0,0,1,0.8,0,21,13,2,6,0,0,0,0.6953125,1,0.866666667,6,0.833333333,16.33333333,15.22222222,1,3,0.666666667,0.666666667,66,0.578947368,0,0,1,0,5,user3
0,1,12.69767442,13.02879291,98,36,546,0,158,0,1.090909091,0,0.289377289,0,0,0,0,0,0,1,0.8,1,5,2,2,1,0,0,0,0.6953125,1,0.866666667,0,0,0,0,3,3,0,0,20,0.606060606,0,0,0,0,5,user3
0,1,22.14534884,21.14120087,429,61,3809,0,945,0,1.164285714,0,0.248096613,5,1,1,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.6953125,1,0.866666667,1,0,4,0,1,3,1,0,92,0.657142857,0,0,0,0,6,user3
0,1,17.20540541,16.72417744,683,63,3183,0,1076,0,0.907407407,0,0.338045869,1,1,1,0,0,0,1,0.8,0,33,11,1,21,0,0,0,0.6953125,1,0.866666667,4,0,9.25,0.75,1,7,1,0.5,101,0.62345679,0,0,0,0,6,user3
0,1,14.1025641,12.41497976,87,22,550,0,129,0,1.103448276,0,0.234545455,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.684615385,1,0.866666667,0,0,0,0,3,2,0,0,24,0.827586207,0,0,0,0,7,user3
0,1,18.27338129,16.55922219,402,44,2540,0,605,0,0.864,0,0.238188976,0,0,0,0,0,0,1,0.8,0,20,4,2,8,6,0,0,0.687022901,1,0.866666667,3,1,5.666666667,1.777777778,1,3,0.333333333,0.444444444,71,0.568,0,0,0,0,7,user3
0,1,21.66666667,23.39393939,37,18,260,0,22,0,0.75,0,0.084615385,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.687022901,1,0.866666667,1,1,4,0,1,2,1,0,2,0.25,0,0,0,0,9,user3
0,1,19.44827586,15.91893527,160,59,1128,0,215,0,0.934782609,0,0.190602837,1,0,1,0,0,1,1,0.8,1,1,0,0,1,0,0,0,0.687022901,1,0.866666667,1,1,7,0,2,3,2,0,32,0.695652174,0,0,0,0,9,user3
0,1,21.96296296,22.80769231,86,33,593,0,78,0,0.714285714,0,0.13153457,0,0,0,0,0,0,1,0.8,0,2,1,0,1,0,0,0,0.687022901,1,0.866666667,4,0.25,4.25,1.375,1,3,0.75,0.375,7,0.333333333,0,0,0,0,9,user3
0,1,17.63636364,18.6,31,17,194,0,24,0,0.625,0,0.12371134,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.687022901,1,0.866666667,1,1,3,0,1,2,1,0,3,0.375,0,0,0,0,9,user3
0,1,10.40764331,12.17613915,286,45,1634,0,980,0,0.908450704,0,0.599755202,0,0,0,0,0,0,1,0.8,1,26,15,4,4,3,0,0,0.689393939,1,0.866666667,6,0.166666667,14.66666667,5.555555556,2,5,1.666666667,0.444444444,50,0.352112676,0,0,0,1,1,user4
0,1,14.54054054,14.40990991,91,49,538,5,147,5,1.035714286,1,0.282527881,23,0.903225806,0,1,0,0,1,0.8,1,1,0,0,1,0,0,0,0.689393939,1,0.866666667,0,0,0,0,3,2,0,0,21,0.75,0,0,1,0,1,user4
0,1,15.375,14.85387324,186,57,1107,0,331,0,0.841269841,0,0.299006323,1,1,1,0,0,0,1,0.8,1,5,3,1,1,0,0,0,0.689393939,1,0.866666667,0,0,0,0,3,3,0,0,31,0.492063492,0,0,0,0,11,user4
0,1,14.89830508,11.72472238,134,44,879,0,211,0,0.862745098,0,0.240045506,1,1,1,0,0,1,1,0.8,1,3,0,0,3,0,0,0,0.689393939,1,0.866666667,0,0,0,0,3,3,0,0,29,0.568627451,0,0,0,1,12,user4
0,1,12.73333333,12.27231638,122,43,764,0,311,0,0.98,0,0.407068063,3,1,1,0,0,0,1,0.8,1,6,3,0,1,2,0,0,0.691729323,1,0.866666667,0,0,0,0,3,3,0,0,27,0.54,0,0,1,1,12,user4
0,1,12.58333333,11.76515152,24,17,151,0,14,0,0.444444444,0,0.092715232,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.691729323,1,0.866666667,0,0,0,0,3,2,0,0,3,0.333333333,0,0,0,0,12,user4
0,1,14.98529412,11.45324846,162,61,1019,0,266,0,0.85,0,0.261040236,1,1,1,0,0,0,1,0.8,1,7,1,0,1,3,0,2,0.691729323,1,0.866666667,2,0,14.5,4.5,1,4,0,0,35,0.583333333,0,0,0,1,13,user4
0,1,14.79245283,17.37808418,172,35,784,1,313,1,0.840909091,1,0.400510204,0,0,0,0,0,0,1,0.8,0,7,5,0,2,0,0,0,0.691729323,1,0.866666667,5,0.6,9,5.2,2,8,2.2,0.72,18,0.409090909,0,0,0,0,2,user4
0,1,14.3974359,13.9019314,214,63,1123,0,540,0,0.927536232,0,0.480854853,3,1,1,0,0,0,1,0.8,1,8,2,1,4,1,0,0,0.691729323,1,0.866666667,0,0,0,0,3,4,0,0,42,0.608695652,0,0,1,0,2,user4
0,1,10.51428571,12.64621849,83,17,368,0,157,0,0.441176471,0,0.426630435,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.691729323,1,0.866666667,5,0.6,4.8,1.28,2,2,0.8,0.64,10,0.294117647,0,0,0,0,2,user4
0,1,24.64705882,17.16176471,65,39,419,0,57,0,0.4375,0,0.136038186,0,0,0,0,0,0,1,0.8,1,0,0,0,0,0,0,0,0.691729323,1,0.866666667,0,0,0,0,3,4,0,0,8,0.5,0,0,1,0,2,user4
0,1,20.55555556,16.5620915,66,31,370,0,82,0,0.588235294,0,0.221621622,0,0,0,0,0,0,1,0.8,0,1,0,0,1,0,0,0,0.691729323,1,0.866666667,0,0,0,0,3,2,0,0,10,0.588235294,0,0,0,0,3,user4
0,1,10.51428571,12.64621849,83,17,368,0,157,0,0.441176471,0,0.426630435,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.691729323,1,0.866666667,5,0.6,4.8,1.28,2,2,0.8,0.64,10,0.294117647,0,0,0,0,3,user4
0,1,13.45,14.55863309,334,70,1883,0,576,0,0.731092437,0,0.305894849,1,1,1,0,0,0,1,0.8,1,10,2,0,7,1,0,0,0.691729323,1,0.8125,2,0,9.5,2.5,3,13,0,0,45,0.378151261,0,0,0,1,3,user4
0,1,11.93518519,12.24844237,211,54,1289,0,470,0,0.957446809,0,0.364623739,0,0,0,0,0,0,1,0.8,1,6,3,1,2,0,0,0,0.691729323,1,0.8125,4,1,32.33333333,22.44444444,2,4,0.75,0.375,47,0.5,0,0,0,1,4,user4
0,1,16.85714286,9.931216931,71,43,472,0,112,0,0.592592593,0,0.237288136,3,0.428571429,1,0,0,1,1,0.8,0,1,1,0,0,0,0,0,0.691729323,1,0.8125,0,0,0,0,3,3,0,0,14,0.518518519,1,0,0,0,4,user4
0,1,9.869158879,13.30638335,235,39,1056,0,507,0,1,0,0.480113636,0,0,0,0,0,0,1,0.8,0,13,2,0,11,0,0,0,0.691729323,0,0.8125,0,0,0,0,3,3,0,0,39,0.481481481,0,0,0,0,4,user4
0,1,8.358823529,11.58465019,249,46,1421,0,1266,0,0.928104575,0,0.890921886,0,0,0,0,0,0,1,0.8,0,21,11,3,0,6,1,0,0.691729323,1,0.8125,0,0,0,0,3,2,0,0,55,0.359477124,0,0,0,0,5,user4
0,1,21.05555556,14.36792453,184,35,1137,0,287,0,0.92,0,0.252418646,0,0,0,0,0,0,1,0.8,1,2,0,0,2,0,0,0,0.691729323,1,0.8125,0,0,0,0,3,2,0,0,38,0.76,0,0,0,1,5,user4
0,1,25.39735099,20.48649007,433,63,3835,0,456,0,1.172131148,0,0.118904824,5,1,1,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.691729323,1,0.8125,1,0,5,0,1,3,1,0,93,0.762295082,0,0,0,0,6,user4
0,1,12.88306452,15.10021875,684,62,3195,0,1649,0,0.867256637,0,0.516118936,7,0.25,1,0,0,0.142857143,1,0.8,0,36,9,3,24,0,0,0,0.691729323,1,0.8125,0,0,0,0,3,4,0,0,109,0.482300885,0,0,0,0,6,user4
0,1,15,11.64705882,48,19,270,0,50,0,0.733333333,0,0.185185185,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.691729323,1,0.8125,0,0,0,0,3,2,0,0,10,0.666666667,0,0,0,0,7,user4
0,1,15.7987013,17.55296664,383,34,2433,0,861,0,0.826086957,0,0.353884094,3,1,0,1,0,0,1,0.8,0,22,10,0,12,0,0,0,0.691729323,1,0.8125,0,0,0,0,3,3,0,0,70,0.507246377,0,0,0,0,7,user4
0,1,23.38461538,17.43589744,43,22,304,0,40,0,0.545454545,0,0.131578947,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.691729323,0,0.8125,0,0,0,0,3,2,0,0,4,0.363636364,0,0,0,0,9,user4
0,1,20.47272727,13.95252525,159,58,1126,0,117,0,1,0,0.103907638,1,0,1,0,0,0,1,0.8,1,1,0,0,1,0,0,0,0.691729323,1,0.8125,1,1,5,0,1,3,2,0,32,0.744186047,0,0,0,0,9,user4
0,1,19.625,17.80241935,90,37,628,8,59,5,0.576923077,1,0.106687898,0,0,0,0,0,0,1,0.8,1,2,1,0,1,0,0,0,0.691729323,1,0.8125,1,0,8,0,2,3,1,0,8,0.307692308,0,0,0,0,9,user4
0,1,20.47368421,19.05263158,62,23,389,0,63,0,0.6,0,0.161953728,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.691729323,0,0.8125,0,0,0,0,3,2,0,0,7,0.466666667,0,0,0,0,9,user4
0,1,15.03448276,13.9812637,473,88,2616,229,414,120,0.83125,1,0.245795107,3,1,1,0,0,1,1,0.8,1,32,16,7,7,2,0,0,0.702898551,1,0.8125,10,0.3,13.4,3.4,1,5,1.4,0.48,72,0.45,0,0,0,0,1,user5
0,1,13.13846154,11.48100962,126,50,854,47,139,45,1.137254902,1,0.217798595,37,0.933333333,0.297297297,0.702702703,0,0,1,0.8,1,2,0,0,2,0,0,0,0.702898551,1,0.8125,0,0,0,0,3,3,0,0,30,0.588235294,0,0,0,1,1,user5
0,1,14.34285714,12.54789916,90,25,502,16,62,16,0.724137931,1,0.155378486,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.702898551,1,0.8125,3,0,3,0,1,2,0,0,16,0.551724138,0,0,0,0,10,user5
0,1,14.33333333,8.802083333,78,31,473,23,50,21,0.766666667,1,0.154334038,1,1,1,0,0,0,1,0.8,1,2,0,0,2,0,0,0,0.702898551,1,0.8125,0,0,0,0,3,2,0,0,18,0.6,0,0,1,1,12,user5
0,1,21.84782609,20.39178744,176,47,1005,38,108,27,0.8,1,0.145273632,0,0,0,0,0,0,1,0.8,1,5,2,2,1,0,0,0,0.705035971,1,0.8125,0,0,0,0,3,5,0,0,21,0.525,0,0,1,1,12,user5
0,1,18.02777778,15.11507937,106,42,649,37,69,22,0.78125,1,0.163328197,0,0,0,0,0,0,1,0.8,1,3,1,1,1,0,0,0,0.707142857,1,0.8125,0,0,0,0,3,4,0,0,15,0.46875,0,0,0,1,12,user5
0,1,13.41176471,9.668235294,109,47,684,70,75,38,0.872340426,1,0.211988304,0,0,0,0,0,0,1,0.8,1,8,4,1,1,2,0,0,0.707142857,1,0.8125,0,0,0,0,3,4,0,0,23,0.489361702,0,0,1,1,12,user5
0,1,13.97959184,14.12585034,120,36,685,21,81,19,0.717948718,1,0.148905109,0,0,0,0,0,0,1,0.8,1,2,1,1,0,0,0,0,0.713286713,1,0.8125,7,0,3.714285714,1.224489796,1,2,0.428571429,0.489795918,15,0.384615385,0,0,0,0,12,user5
0,1,13.1,10.87931034,63,34,393,23,35,16,0.8,1,0.147582697,0,0,0,0,0,0,1,0.8,0,3,1,0,1,1,0,0,0.715277778,1,0.8125,2,0,10.5,0.5,1,4,0,0,10,0.4,0,0,1,1,12,user5
0,1,15.88405797,14.36083783,444,76,2192,176,387,102,0.888888889,1,0.256843066,4,1,0,1,0,0,1,0.8,1,24,10,1,11,2,0,0,0.707482993,1,0.8125,7,0.285714286,13.28571429,11.75510204,1,5,1.428571429,1.224489796,77,0.611111111,0,0,1,1,2,user5
0,1,14.86206897,13.2722323,174,52,862,45,135,41,0.979591837,1,0.208816705,33,0.9375,0,1,0,0,1,0.8,1,4,1,1,2,0,0,0,0.709459459,1,0.8125,0,0,0,0,3,4,0,0,33,0.673469388,0,0,1,1,2,user5
0,1,10.22222222,12.25079365,83,17,368,18,88,14,0.814814815,1,0.288043478,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.709459459,1,0.8125,5,0.6,3.6,0.96,1,2,0.8,0.64,10,0.37037037,0,0,0,0,2,user5
0,1,15.88405797,14.36083783,444,76,2192,176,387,102,0.888888889,1,0.256843066,4,1,0,1,0,0,1,0.8,1,24,10,1,11,2,0,0,0.709459459,1,0.8125,7,0.285714286,13.28571429,11.75510204,1,5,1.428571429,1.224489796,77,0.611111111,0,0,1,1,3,user5
0,1,10.22222222,12.25079365,83,17,368,18,88,14,0.814814815,1,0.288043478,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.709459459,1,0.8125,5,0.6,3.6,0.96,1,2,0.8,0.64,10,0.37037037,0,0,0,0,3,user5
0,1,16.46551724,14.39897157,153,53,955,73,144,39,0.846153846,1,0.227225131,1,1,1,0,0,0,1,0.8,1,5,2,2,1,0,0,0,0.709459459,1,0.8125,4,1,16.33333333,6.888888889,1,5,0.75,0.375,28,0.538461538,0,0,0,1,4,user5
0,1,16.87096774,17.58434691,231,38,1046,60,167,36,0.796296296,1,0.217017208,0,0,0,0,0,0,1,0.8,0,12,1,0,11,0,0,0,0.709459459,1,0.8125,4,0,6.75,1.875,1,3,1,0.5,34,0.62962963,0,0,0,0,4,user5
